ID,Label
1,0
2,3
3,0
4,0
5,0
6,0
7,1
8,0
9,0
10,0
11,4
12,0
13,0
14,3
15,0
16,0
17,0
18,3
19,1
20,3
21,0
22,0
23,2
24,0
25,0
26,0
27,0
28,2
29,0
30,4
31,0
32,2
33,3
34,0
35,0
36,0
37,0
38,0
39,2
40,2
41,4
42,0
43,0
44,0
45,0
46,3
47,0
48,2
49,0
50,0
51,0
52,3
53,2
54,0
55,0
56,3
57,4
58,0
59,2
60,2
61,2
62,0
63,2
64,0
65,0
66,0
67,0
68,3
69,0
70,4
71,0
72,0
73,2
74,1
75,0
76,0
77,0
78,3
79,0
80,0
81,3
82,2
83,0
84,0
85,0
86,1
87,0
88,3
89,0
90,0
91,1
92,0
93,0
94,4
95,0
96,2
97,4
98,4
99,0
100,0
101,0
102,3
103,2
104,2
105,0
106,3
107,0
108,2
109,0
110,0
111,0
112,1
113,0
114,0
115,0
116,2
117,1
118,0
119,4
120,0
121,1
122,3
123,0
124,0
125,3
126,1
127,3
128,2
129,2
130,0
131,0
132,4
133,0
134,1
135,2
136,0
137,0
138,2
139,4
140,0
141,0
142,0
143,0
144,0
145,1
146,2
147,3
148,2
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,2
157,0
158,0
159,3
160,0
161,0
162,0
163,0
164,3
165,2
166,1
167,0
168,2
169,1
170,2
171,3
172,0
173,0
174,2
175,0
176,3
177,0
178,3
179,3
180,0
181,0
182,0
183,0
184,0
185,0
186,3
187,2
188,3
189,2
190,3
191,2
192,4
193,0
194,0
195,1
196,1
197,0
198,2
199,0
200,3
201,4
202,0
203,1
204,1
205,0
206,2
207,1
208,1
209,0
210,2
211,0
212,0
213,2
214,0
215,0
216,1
217,2
218,0
219,0
220,0
221,0
222,1
223,3
224,2
225,2
226,0
227,2
228,0
229,4
230,0
231,0
232,2
233,0
234,0
235,0
236,2
237,0
238,2
239,0
240,3
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,4
249,1
250,4
251,1
252,0
253,0
254,1
255,0
256,0
257,0
258,0
259,0
260,3
261,3
262,3
263,0
264,2
265,3
266,4
267,0
268,0
269,0
270,0
271,2
272,3
273,0
274,0
275,0
276,2
277,2
278,4
279,2
280,4
281,1
282,3
283,1
284,0
285,0
286,3
287,1
288,4
289,0
290,1
291,2
292,4
293,0
294,3
295,0
296,3
297,2
298,3
299,0
300,0
301,0
302,3
303,2
304,0
305,0
306,0
307,0
308,3
309,1
310,0
311,0
312,0
313,0
314,1
315,2
316,2
317,1
318,0
319,3
320,0
321,2
322,2
323,2
324,1
325,3
326,2
327,0
328,2
329,3
330,3
331,2
332,2
333,3
334,0
335,0
336,1
337,2
338,1
339,0
340,0
341,0
342,3
343,2
344,0
345,0
346,0
347,3
348,0
349,1
350,3
351,1
352,0
353,0
354,0
355,0
356,0
357,1
358,0
359,0
360,4
361,0
362,1
363,0
364,0
365,0
366,3
367,3
368,1
369,0
370,3
371,2
372,0
373,1
374,2
375,0
376,3
377,2
378,0
379,1
380,2
381,0
382,0
383,2
384,3
385,3
386,0
387,3
388,0
389,3
390,0
391,2
392,0
393,0
394,4
395,1
396,0
397,0
398,1
399,0
400,0
