ID,Label
1,0
2,0
3,0
4,0
5,0
6,0
7,4
8,2
9,0
10,0
11,0
12,4
13,1
14,3
15,0
16,0
17,0
18,2
19,3
20,1
21,2
22,0
23,0
24,2
25,0
26,0
27,4
28,4
29,0
30,3
31,0
32,2
33,3
34,0
35,0
36,0
37,0
38,3
39,2
40,4
41,4
42,0
43,0
44,0
45,3
46,3
47,0
48,2
49,0
50,2
51,0
52,3
53,0
54,0
55,0
56,3
57,4
58,3
59,0
60,4
61,0
62,0
63,4
64,0
65,0
66,2
67,0
68,0
69,0
70,3
71,0
72,0
73,0
74,2
75,0
76,0
77,0
78,2
79,2
80,0
81,3
82,1
83,0
84,0
85,2
86,3
87,2
88,4
89,2
90,0
91,1
92,0
93,0
94,0
95,2
96,1
97,3
98,0
99,0
100,0
101,0
102,3
103,0
104,0
105,3
106,2
107,0
108,2
109,0
110,0
111,0
112,1
113,0
114,0
115,2
116,0
117,0
118,0
119,4
120,0
121,1
122,3
123,0
124,0
125,3
126,3
127,1
128,2
129,2
130,0
131,0
132,4
133,4
134,0
135,0
136,1
137,4
138,2
139,1
140,3
141,0
142,0
143,0
144,0
145,1
146,2
147,0
148,2
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,3
157,0
158,0
159,3
160,0
161,0
162,0
163,0
164,3
165,2
166,1
167,0
168,2
169,1
170,0
171,3
172,0
173,4
174,1
175,0
176,2
177,0
178,3
179,4
180,0
181,0
182,0
183,0
184,0
185,0
186,3
187,2
188,3
189,2
190,3
191,2
192,2
193,0
194,0
195,1
196,1
197,2
198,2
199,0
200,0
201,0
202,3
203,1
204,0
205,0
206,2
207,1
208,1
209,0
210,2
211,2
212,0
213,3
214,0
215,0
216,1
217,0
218,0
219,3
220,3
221,0
222,1
223,3
224,4
225,2
226,3
227,0
228,0
229,4
230,0
231,0
232,2
233,0
234,0
235,0
236,3
237,3
238,0
239,3
240,4
241,2
242,0
243,0
244,0
245,0
246,0
247,0
248,3
249,1
250,4
251,0
252,0
253,4
254,0
255,0
256,0
257,0
258,0
259,2
260,3
261,0
262,3
263,0
264,1
265,3
266,4
267,0
268,2
269,0
270,0
271,2
272,1
273,4
274,2
275,0
276,2
277,2
278,0
279,2
280,3
281,3
282,3
283,1
284,0
285,0
286,1
287,1
288,0
289,0
290,1
291,2
292,1
293,3
294,3
295,0
296,3
297,2
298,3
299,0
300,4
301,0
302,0
303,3
304,2
305,2
306,2
307,0
308,3
309,1
310,0
311,0
312,0
313,0
314,1
315,2
316,0
317,0
318,0
319,3
320,0
321,3
322,0
323,3
324,3
325,3
326,2
327,0
328,2
329,2
330,4
331,2
332,2
333,4
334,0
335,0
336,0
337,3
338,3
339,0
340,0
341,0
342,3
343,4
344,4
345,0
346,0
347,3
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,1
357,2
358,3
359,0
360,1
361,0
362,0
363,2
364,2
365,1
366,0
367,3
368,1
369,0
370,1
371,0
372,0
373,0
374,3
375,0
376,4
377,1
378,0
379,3
380,0
381,0
382,0
383,2
384,1
385,3
386,0
387,0
388,0
389,3
390,0
391,0
392,1
393,0
394,0
395,1
396,4
397,4
398,1
399,0
400,0
