ID,Label
1,0
2,3
3,0
4,0
5,0
6,0
7,4
8,0
9,0
10,0
11,4
12,0
13,0
14,2
15,0
16,0
17,0
18,1
19,4
20,0
21,0
22,0
23,2
24,4
25,0
26,0
27,0
28,1
29,0
30,4
31,0
32,2
33,3
34,1
35,0
36,0
37,0
38,0
39,2
40,4
41,4
42,3
43,4
44,2
45,0
46,3
47,4
48,4
49,0
50,2
51,0
52,1
53,0
54,0
55,1
56,4
57,4
58,3
59,2
60,0
61,1
62,0
63,4
64,0
65,0
66,2
67,0
68,0
69,0
70,4
71,1
72,0
73,2
74,2
75,1
76,0
77,0
78,0
79,0
80,0
81,3
82,1
83,2
84,0
85,3
86,1
87,2
88,0
89,0
90,0
91,1
92,4
93,0
94,4
95,4
96,1
97,4
98,2
99,3
100,2
101,2
102,3
103,4
104,0
105,2
106,3
107,0
108,0
109,0
110,0
111,0
112,1
113,0
114,4
115,4
116,2
117,2
118,4
119,4
120,0
121,1
122,0
123,0
124,0
125,3
126,3
127,3
128,4
129,2
130,3
131,0
132,4
133,0
134,1
135,0
136,3
137,4
138,0
139,4
140,4
141,0
142,0
143,0
144,0
145,2
146,2
147,0
148,4
149,2
150,0
151,1
152,0
153,0
154,0
155,4
156,0
157,0
158,0
159,3
160,4
161,0
162,0
163,0
164,4
165,1
166,1
167,3
168,4
169,1
170,3
171,0
172,3
173,1
174,1
175,0
176,3
177,0
178,1
179,0
180,0
181,0
182,1
183,0
184,0
185,0
186,3
187,2
188,3
189,2
190,1
191,4
192,4
193,0
194,0
195,1
196,1
197,2
198,3
199,1
200,3
201,4
202,0
203,1
204,0
205,2
206,2
207,1
208,0
209,0
210,2
211,4
212,0
213,2
214,2
215,2
216,1
217,0
218,2
219,4
220,0
221,2
222,4
223,3
224,0
225,3
226,3
227,2
228,0
229,4
230,3
231,3
232,2
233,2
234,0
235,0
236,0
237,4
238,4
239,1
240,4
241,4
242,2
243,0
244,0
245,0
246,0
247,0
248,4
249,2
250,4
251,4
252,4
253,0
254,1
255,4
256,0
257,0
258,0
259,1
260,3
261,2
262,3
263,0
264,1
265,3
266,4
267,3
268,2
269,0
270,0
271,4
272,0
273,4
274,2
275,0
276,2
277,4
278,4
279,2
280,4
281,4
282,3
283,4
284,1
285,0
286,2
287,1
288,2
289,1
290,3
291,2
292,4
293,0
294,3
295,0
296,4
297,1
298,0
299,1
300,4
301,3
302,4
303,3
304,2
305,4
306,0
307,0
308,0
309,1
310,0
311,0
312,0
313,0
314,1
315,3
316,0
317,2
318,0
319,0
320,0
321,2
322,4
323,2
324,2
325,3
326,3
327,3
328,0
329,0
330,3
331,2
332,2
333,0
334,0
335,0
336,4
337,4
338,1
339,4
340,3
341,4
342,3
343,2
344,2
345,2
346,1
347,4
348,0
349,0
350,3
351,3
352,0
353,1
354,0
355,4
356,1
357,2
358,1
359,0
360,4
361,0
362,1
363,4
364,0
365,1
366,2
367,0
368,1
369,0
370,1
371,2
372,0
373,1
374,0
375,0
376,4
377,2
378,4
379,1
380,4
381,1
382,2
383,2
384,2
385,1
386,0
387,3
388,0
389,3
390,0
391,4
392,0
393,0
394,4
395,0
396,1
397,1
398,1
399,2
400,0
